Q	label
나는 항상 파트너의 동의를 구했어요.	3
나는 내일 파티를 주관할 거예요.	3
나는 핼러윈 파티를 준비할 생각이에요.	3
그는 사실 파란색을 좋아하지 않아.	3
저의 꿈은 파티시에가 되는 거예요.	3
나의 차에서 파워 오일이 새고 있었어요.	3
당신 집은 파리 중심지에 위치하나요?	3
나는 사실 파란색을 좋아하지 않아.	3
의사가 초음파 날짜를 지정해 줬어요.	3
닭강정을 파는 곳이 어디에 있어요?	3
세 개의 알파벳으로 이루어진 단어.	3
1단계: 양파와 피망을 굵게 다지세요.	3
이 공원 근처에 가게가 있나요?	3
저희도 와이파이 비밀번호를 몰라요.	3
난 배가 고파서 한 식당을 들어갔어요.	3
이제부터는 팔레트로 포장 부탁드려요.	3
방에서 와이파이 사용하는 게 무료인가요?	3
거실 소파에 앉아서 영화를 봤어.	3
난 오늘 아파서 아무것도 못 먹었어.	3
미국은 집 파티 문화가 발달했어요.	3
당신은 당신의 길을 벗어날 거예요.	3
당신은 뮤즈의 매력에 빠질 것입니다.	3
한글은 우리의 자랑스러운 글자입니다.	3
이것은 한국의 궁을 찍은 사진이에요.	3
이것은 고객의 품질 요구 사항이에요.	3
학원은 학교의 보조 역할일 뿐이에요.	3
방법은 바다의 제물이 되는 것입니다.	3
오늘은 정글의 법칙을 보는 날이에요.	3
꼬챙이에 닭의 살코기를 꿴 것입니다.	3
왜냐하면	3
단순히 당신의 마음이 변한 거예요.	3
무인도에 적응을 빠르게 할 거예요.	3
또한	3
나 때문에 음식 만드느라 고생입니다.	3
외국인은 처음이라서 궁금할 뿐입니다.	3
왜냐하면	3
왜냐하면	3
왜냐하면 다음 미팅이 있어서예요.	3
매번 새 옷을 사는 것은 낭비예요.	3
우리집으로 와라	3
알겠습니다	3
저희가 주문하지 않은 음식이 나왔어요.	3
로제 파스타 주문하지 않으셨나요?	3
어제 기억 안나냐?	3
죄송합니다	3
기억하실지 모르겠는데 이 가게에서 생선을 샀는데요.	3
물론 기억하는데 생선에 뭔가 문제가 있으신가요?	3
제가 1킬로 달라고 했는데 집에 가져가 보니 900g 밖에 안됐어요.	3
그렇다면 보시는 앞에서 다시 저울에 달아보겠습니다.	3
어제저녁에 이 상점에서 고기를 사 갔는데요.	3
어제 오셨던 것 기억하긴 하는데 무슨 일이신가요?	3
저는 안심만 달라고 했는데 등심이 섞여 있어요.	3
제가 기억하기로는 제일 좋은 안심만 드렸는데 이상하군요.	3
주문 도와드릴게요	3
저희가 생각할 시간을 좀 주시겠어요?	3
주문할 준비가 되었나요?	3
아직 결정을 못 했어요	3
오븐에 익힌 오리고기인데 여러 가지 채소와 함께 제공됩니다.	3
여럿이서 먹을 수 있는 메뉴인가요?	3
여기서 무엇이 맛이 있나요?	3
여기에서는 해물 크림 파스타가 유명합니다.	3
그러면 해물  크림 파스타 하나랑 목살 스테이크 하나 주세요.	3
다른 건 필요하신 거 없나요?	3
토마토 파스타와 토마토 새우 파스타의 차이점이 무엇인가요?	3
새우 파스타는 새우가 추가되어 조금 더 풍부한 맛이 납니다.	3
그렇다면 토마토 새우 파스타 하나 추가로 주문할게요.	3
늦게 주문이 들어가서 다른 음식에 비해 늦게 나올 수 있습니다.	3
스테이크 세트가 있던데 무엇이랑 같이 나오나요?	3
식전에 빵이 나오고	3
샐러드 소스는 어떤 소스인지 알 수 있나요?	3
샐러드 소스는 유자 소스	3
제가 주문하려는 이 메뉴에 굴이 들어가 있나요?	3
굴은 안 들어있지만 다른 해산물이 들어가 있어요.	3
제가 굴에 알레르기가 있어서 다른 해산물은 괜찮아요.	3
다른 조개류는 괜찮으시단 말씀이죠?	3
기념품을 구매하려고 하는데 혹시 세금 면제가 되나요?	3
5만 원이 넘어야 세금 면제가 가능합니다.	3
그렇군요	3
다 합하면 45	3
이렇게 분무식 향수 3개	3
총 5만 원이 넘었기 때문에 여권 보여주면 세금을 면제해드립니다.	3
암살해버려	3
난 밥먹는다	3
닭갈비 ㅋㅋㅋㅋㅋㅋㅋ	3
밥먹어써?	3
운동갈 준비	3
라떼를 좋아합니다	3
이제 다들 주무시고 내일 아침 다시 화이팅 해보죠 ㅎㅎ	3
짧디 짧은 제 경험에선 못 봣었어서 여쭷습니당	3
기능이나 상황에 따라 프로시저 쓰면 신세계를 볼 수 있지요ㅋㅋ	3
저 들어왔습니다	3
공지읽어보시고 닉변부탁드릴게요	3
칼 같아야지	3
서울시 서초구로 가져와줘	3
오늘 점심 먹을거 좀 추천해줘	3
여행지 갈 만한 곳 알려줘	3
내일 날씨 알려줄 수 있을까?	3
걔가 먼저 시비를 턴거야	3
나 너무 외로운데 우리집으로 와 	3
내일 뭐할거냐   	3
어제 밤에 영화 보고 잤어    	3
이번주에 할 일이 많아   	3
내년에는 취업할 수 있을까?  	3
너는 부럽다.    	3
하고싶은게 많은 꼬맹이  	3
개새끼야    	3
시발새끼야  	3
병신이냐?   	3
말을 못알아 쳐먹어 왜   	3
말 좀 알아먹어봐    	3
개병신새끼  	3
니가 병신같이 하니까 시발새끼 소리를 듣는거야   	3
시발럼아    	3
장애인새끼  	3
장애가 있으면 맞아야지  	3
니미    	3
애미없냐    	3
대가리가 비었니?    	3
언제까지 어깨춤을 추게할거야    	3
마셔라 마셔라   	3
왜이렇게 늦게 오는거야  	3
